id,avaliacao_id,grupo,item,valor,criado_em,questao
1459,10086,3,Q20,0,2026-03-09 02:04:53.9318,20
1461,10087,1,Q1,25,2026-03-09 02:05:03.947304,1
1462,10086,3,Q23,75,2026-03-09 02:05:06.337736,23
1463,10087,1,Q2,100,2026-03-09 02:05:08.450269,2
1464,10086,3,Q25,50,2026-03-09 02:05:13.48697,25
1465,10086,3,Q26,25,2026-03-09 02:05:18.68964,26
1466,10086,3,Q28,0,2026-03-09 02:05:23.504989,28
1467,10086,4,Q31,75,2026-03-09 02:05:29.895021,31
1468,10086,4,Q32,75,2026-03-09 02:05:35.052501,32
1469,10087,1,Q3,25,2026-03-09 02:05:39.796901,3
1470,10087,1,Q9,25,2026-03-09 02:05:44.69572,9
1480,10087,2,Q17,50,2026-03-09 02:06:22.607397,17
1481,10086,7,Q52,100,2026-03-09 02:06:25.744062,52
1482,10086,7,Q55,50,2026-03-09 02:06:30.338454,55
1483,10086,8,Q56,50,2026-03-09 02:06:35.553643,56
1484,10087,2,Q18,50,2026-03-09 02:06:40.159545,18
1487,10086,8,Q58,25,2026-03-09 02:06:47.978645,58
1488,10086,9,Q59,100,2026-03-09 02:06:53.779182,59
1489,10086,9,Q61,50,2026-03-09 02:06:58.735781,61
1490,10086,9,Q62,75,2026-03-09 02:07:02.826047,62
1491,10086,9,Q64,75,2026-03-09 02:07:09.017599,64
1492,10087,3,Q20,50,2026-03-09 02:07:18.294579,20
1493,10087,3,Q21,50,2026-03-09 02:07:27.434752,21
1494,10087,3,Q23,100,2026-03-09 02:07:32.577945,23
1495,10087,3,Q25,50,2026-03-09 02:07:37.168846,25
1496,10087,3,Q26,50,2026-03-09 02:08:04.337917,26
1497,10087,3,Q28,75,2026-03-09 02:08:11.116244,28
1498,10087,4,Q31,75,2026-03-09 02:08:16.194486,31
1499,10087,4,Q32,75,2026-03-09 02:08:21.082706,32
1500,10087,4,Q33,100,2026-03-09 02:08:25.833425,33
1501,10087,4,Q34,75,2026-03-09 02:08:30.523588,34
1502,10087,5,Q35,75,2026-03-09 02:08:38.178745,35
1503,10087,5,Q38,75,2026-03-09 02:08:43.509246,38
1504,10087,5,Q41,50,2026-03-09 02:08:51.090016,41
1505,10087,6,Q43,75,2026-03-09 02:08:56.484243,43
1506,10087,6,Q45,100,2026-03-09 02:09:48.818841,45
1507,10087,7,Q48,75,2026-03-09 02:09:53.697466,48
1508,10087,7,Q52,100,2026-03-09 02:09:58.378748,52
1509,10087,7,Q55,75,2026-03-09 02:10:03.863408,55
1510,10087,8,Q56,50,2026-03-09 02:10:10.919146,56
1511,10087,8,Q57,50,2026-03-09 02:10:16.765991,57
1512,10087,8,Q58,25,2026-03-09 02:10:21.772805,58
1513,10087,9,Q59,75,2026-03-09 02:10:26.742808,59
1514,10087,9,Q61,75,2026-03-09 02:10:32.933553,61
1515,10087,9,Q62,75,2026-03-09 02:10:38.795356,62
1516,10087,9,Q64,100,2026-03-09 02:10:43.074134,64
1517,10089,1,Q1,75,2026-03-09 02:11:39.432993,1
1518,10089,1,Q2,75,2026-03-09 02:11:44.645007,2
1519,10089,1,Q3,75,2026-03-09 02:11:50.6392,3
1520,10089,1,Q9,75,2026-03-09 02:12:27.54562,9
1521,10089,2,Q13,100,2026-03-09 02:12:32.887399,13
1522,10106,1,Q1,50,2026-03-16 18:44:23.662422,1
1523,10106,1,Q2,75,2026-03-16 18:44:42.940973,2
1524,10106,1,Q3,25,2026-03-16 18:44:51.618712,3
1525,10106,1,Q9,75,2026-03-16 18:45:01.481086,9
1526,10106,2,Q13,25,2026-03-16 18:45:13.603921,13
1527,10106,2,Q17,25,2026-03-16 18:46:58.129321,17
1528,10106,2,Q18,50,2026-03-16 18:47:07.631131,18
1529,10106,2,Q19,75,2026-03-16 18:47:17.651021,19
1530,10106,3,Q20,50,2026-03-16 18:49:40.975754,20
1531,10106,3,Q21,25,2026-03-16 18:50:46.214881,21
743,10053,1,Q2,100,2026-02-17 13:06:45.418752,2
746,10053,1,Q9,25,2026-02-17 13:06:54.854494,9
748,10053,2,Q13,50,2026-02-17 13:07:01.106262,13
749,10052,6,Q43,75,2026-02-17 13:07:09.172775,43
765,10055,1,Q1,0,2026-02-17 16:18:42.779854,1
766,10055,1,Q2,50,2026-02-17 16:18:51.280942,2
767,10055,1,Q3,25,2026-02-17 16:18:59.057675,3
768,10055,1,Q9,0,2026-02-17 16:19:04.791424,9
769,10055,2,Q13,25,2026-02-17 16:19:15.095416,13
770,10055,2,Q17,50,2026-02-17 16:19:22.56599,17
771,10055,2,Q18,25,2026-02-17 16:19:28.03112,18
772,10055,2,Q19,50,2026-02-17 16:19:32.138378,19
773,10055,3,Q20,50,2026-02-17 16:19:39.786348,20
775,10055,3,Q21,25,2026-02-17 16:19:44.681417,21
777,10055,3,Q23,50,2026-02-17 16:20:03.14776,23
778,10055,3,Q25,25,2026-02-17 16:20:18.414836,25
779,10055,3,Q26,50,2026-02-17 16:20:24.380819,26
780,10055,3,Q28,25,2026-02-17 16:20:29.120442,28
781,10055,4,Q31,50,2026-02-17 16:20:35.103328,31
782,10055,4,Q32,50,2026-02-17 16:20:40.377863,32
783,10055,4,Q33,0,2026-02-17 16:20:46.848894,33
784,10056,1,Q1,50,2026-02-17 16:20:48.795859,1
785,10055,4,Q34,50,2026-02-17 16:20:51.963321,34
786,10056,1,Q2,50,2026-02-17 16:20:55.392709,2
787,10055,5,Q35,25,2026-02-17 16:20:56.659736,35
788,10056,1,Q3,75,2026-02-17 16:21:01.30034,3
789,10055,5,Q38,25,2026-02-17 16:21:03.026569,38
790,10056,1,Q9,100,2026-02-17 16:21:05.511653,9
791,10055,5,Q41,25,2026-02-17 16:21:10.942225,41
792,10055,6,Q43,50,2026-02-17 16:21:18.312616,43
793,10055,6,Q45,25,2026-02-17 16:21:22.720297,45
794,10055,7,Q48,50,2026-02-17 16:21:32.802027,48
795,10055,7,Q52,25,2026-02-17 16:21:37.522349,52
796,10055,7,Q55,50,2026-02-17 16:21:42.127666,55
797,10055,8,Q56,25,2026-02-17 16:21:47.500222,56
798,10055,8,Q57,25,2026-02-17 16:21:57.341936,57
799,10055,8,Q58,75,2026-02-17 16:22:01.918281,58
800,10055,9,Q59,25,2026-02-17 16:22:10.130598,59
801,10055,9,Q61,50,2026-02-17 16:22:30.322381,61
802,10055,9,Q62,50,2026-02-17 16:22:40.915672,62
803,10055,9,Q64,25,2026-02-17 16:22:49.031514,64
804,10055,10,Q65,0,2026-02-17 16:22:55.975171,65
805,10055,10,Q66,50,2026-02-17 16:23:05.304666,66
806,10055,10,Q68,25,2026-02-17 16:23:10.211565,68
807,10055,10,Q70,50,2026-02-17 16:23:16.24592,70
808,10058,1,Q1,50,2026-02-17 19:32:02.290874,1
809,10058,1,Q2,100,2026-02-17 19:32:02.919028,2
810,10058,1,Q3,75,2026-02-17 19:32:03.590421,3
811,10058,1,Q9,75,2026-02-17 19:32:04.144445,9
812,10058,2,Q13,50,2026-02-17 19:32:05.303329,13
813,10058,2,Q17,50,2026-02-17 19:32:05.85865,17
814,10058,2,Q18,50,2026-02-17 19:32:06.409324,18
815,10058,2,Q19,75,2026-02-17 19:32:07.070329,19
816,10058,3,Q20,75,2026-02-17 19:32:07.633436,20
817,10058,3,Q21,100,2026-02-17 19:32:08.286155,21
818,10058,3,Q23,100,2026-02-17 19:32:08.857483,23
819,10058,3,Q25,75,2026-02-17 19:32:09.358518,25
820,10058,3,Q26,75,2026-02-17 19:32:09.903881,26
821,10058,3,Q28,50,2026-02-17 19:32:10.574854,28
822,10058,4,Q31,25,2026-02-17 19:32:11.410978,31
823,10058,4,Q32,25,2026-02-17 19:32:12.088411,32
824,10058,4,Q33,25,2026-02-17 19:32:12.606286,33
825,10058,4,Q34,0,2026-02-17 19:32:13.342961,34
826,10058,5,Q35,25,2026-02-17 19:32:13.902653,35
827,10058,5,Q38,25,2026-02-17 19:32:14.664684,38
828,10058,5,Q41,50,2026-02-17 19:32:15.329842,41
829,10058,6,Q43,75,2026-02-17 19:32:15.980286,43
830,10058,6,Q45,100,2026-02-17 19:32:16.585462,45
831,10058,7,Q48,75,2026-02-17 19:32:17.093912,48
832,10058,7,Q52,50,2026-02-17 19:32:17.71396,52
833,10058,7,Q55,75,2026-02-17 19:32:18.30252,55
834,10058,8,Q56,100,2026-02-17 19:32:18.856376,56
835,10058,8,Q57,75,2026-02-17 19:32:19.400559,57
836,10058,8,Q58,50,2026-02-17 19:32:20.032121,58
837,10058,9,Q59,50,2026-02-17 19:32:20.703977,59
838,10058,9,Q61,75,2026-02-17 19:32:21.323329,61
839,10058,9,Q62,100,2026-02-17 19:32:21.927856,62
840,10058,9,Q64,75,2026-02-17 19:32:22.497778,64
841,10058,10,Q65,50,2026-02-17 19:32:23.135187,65
842,10058,10,Q66,100,2026-02-17 19:32:24.255849,66
843,10058,10,Q68,75,2026-02-17 19:32:25.273389,68
844,10058,10,Q70,50,2026-02-17 19:32:27.473326,70
845,10061,1,Q1,50,2026-02-17 19:34:55.090381,1
846,10061,1,Q2,75,2026-02-17 19:34:55.535592,2
847,10061,1,Q3,100,2026-02-17 19:34:56.247215,3
848,10061,1,Q9,75,2026-02-17 19:34:56.751294,9
849,10061,2,Q13,100,2026-02-17 19:34:57.263816,13
850,10061,2,Q17,75,2026-02-17 19:34:57.73371,17
851,10061,2,Q18,50,2026-02-17 19:34:58.204787,18
852,10061,2,Q19,50,2026-02-17 19:34:58.850846,19
853,10061,3,Q20,25,2026-02-17 19:34:59.297072,20
854,10061,3,Q21,25,2026-02-17 19:34:59.805621,21
855,10061,3,Q23,0,2026-02-17 19:35:00.327313,23
856,10061,3,Q25,25,2026-02-17 19:35:00.841026,25
857,10061,3,Q26,50,2026-02-17 19:35:01.455054,26
858,10061,3,Q28,75,2026-02-17 19:35:02.02767,28
859,10061,4,Q31,100,2026-02-17 19:35:02.531789,31
860,10061,4,Q32,75,2026-02-17 19:35:02.989185,32
861,10061,4,Q33,100,2026-02-17 19:35:03.480742,33
862,10061,4,Q34,75,2026-02-17 19:35:04.393835,34
863,10061,5,Q35,50,2026-02-17 19:35:04.943799,35
864,10061,5,Q38,75,2026-02-17 19:35:05.561081,38
865,10061,5,Q41,100,2026-02-17 19:35:06.225711,41
866,10061,6,Q43,75,2026-02-17 19:35:06.89895,43
867,10061,6,Q45,50,2026-02-17 19:35:07.433367,45
868,10061,7,Q48,75,2026-02-17 19:35:07.934728,48
869,10061,7,Q52,100,2026-02-17 19:35:08.470543,52
870,10061,7,Q55,75,2026-02-17 19:35:08.951222,55
871,10061,8,Q56,50,2026-02-17 19:35:09.465361,56
872,10061,8,Q57,25,2026-02-17 19:35:10.06435,57
873,10061,8,Q58,25,2026-02-17 19:35:10.6513,58
874,10061,9,Q59,50,2026-02-17 19:35:11.139783,59
875,10061,9,Q61,75,2026-02-17 19:35:11.756463,61
876,10061,9,Q62,100,2026-02-17 19:35:12.482469,62
877,10061,9,Q64,75,2026-02-17 19:35:12.897708,64
878,10061,10,Q65,100,2026-02-17 19:35:13.537083,65
879,10061,10,Q66,100,2026-02-17 19:35:14.259738,66
880,10061,10,Q68,75,2026-02-17 19:35:14.833824,68
881,10061,10,Q70,100,2026-02-17 19:35:15.440182,70
882,10062,1,Q1,50,2026-02-18 02:20:27.76396,1
883,10062,1,Q2,100,2026-02-18 02:20:28.773009,2
884,10062,1,Q3,75,2026-02-18 02:20:29.37601,3
885,10062,1,Q9,75,2026-02-18 02:20:29.836169,9
886,10062,2,Q13,75,2026-02-18 02:20:30.252724,13
887,10062,2,Q17,75,2026-02-18 02:20:30.679489,17
888,10062,2,Q18,75,2026-02-18 02:20:31.237226,18
889,10062,2,Q19,50,2026-02-18 02:20:31.933749,19
890,10062,3,Q20,50,2026-02-18 02:20:32.675146,20
891,10062,3,Q21,75,2026-02-18 02:20:33.210374,21
892,10062,3,Q23,75,2026-02-18 02:20:33.942558,23
893,10062,3,Q25,100,2026-02-18 02:20:34.587533,25
894,10062,3,Q26,100,2026-02-18 02:20:35.042569,26
895,10062,3,Q28,100,2026-02-18 02:20:35.473921,28
896,10062,4,Q31,75,2026-02-18 02:20:35.953788,31
897,10062,4,Q32,50,2026-02-18 02:20:36.499326,32
898,10062,4,Q33,25,2026-02-18 02:20:37.226198,33
899,10062,4,Q34,25,2026-02-18 02:20:37.946501,34
900,10062,5,Q35,0,2026-02-18 02:20:38.597352,35
901,10062,5,Q38,0,2026-02-18 02:20:39.126528,38
902,10062,5,Q41,25,2026-02-18 02:20:39.839437,41
903,10062,6,Q43,50,2026-02-18 02:20:40.86132,43
904,10062,6,Q45,75,2026-02-18 02:20:41.595846,45
905,10062,7,Q48,100,2026-02-18 02:20:42.401705,48
906,10062,7,Q52,100,2026-02-18 02:20:42.791825,52
907,10062,7,Q55,75,2026-02-18 02:20:43.392695,55
908,10062,8,Q56,75,2026-02-18 02:20:43.810906,56
909,10062,8,Q57,100,2026-02-18 02:20:44.331173,57
910,10062,8,Q58,75,2026-02-18 02:20:44.883498,58
911,10062,9,Q59,100,2026-02-18 02:20:45.353135,59
912,10062,9,Q61,100,2026-02-18 02:20:45.957031,61
913,10062,9,Q62,75,2026-02-18 02:20:46.570093,62
914,10062,9,Q64,75,2026-02-18 02:20:47.12531,64
915,10062,10,Q65,100,2026-02-18 02:20:47.58504,65
916,10062,10,Q66,100,2026-02-18 02:20:48.074152,66
917,10062,10,Q68,100,2026-02-18 02:20:48.513954,68
918,10062,10,Q70,75,2026-02-18 02:20:49.396485,70
919,10064,1,Q1,100,2026-02-18 02:39:57.106855,1
920,10064,1,Q2,50,2026-02-18 02:39:57.83422,2
921,10064,1,Q3,25,2026-02-18 02:39:58.540441,3
922,10064,1,Q9,50,2026-02-18 02:39:59.083466,9
923,10064,2,Q13,75,2026-02-18 02:39:59.537893,13
924,10064,2,Q17,100,2026-02-18 02:40:00.042446,17
925,10064,2,Q18,100,2026-02-18 02:40:00.517136,18
926,10064,2,Q19,100,2026-02-18 02:40:01.400981,19
927,10064,3,Q20,75,2026-02-18 02:40:01.998339,20
928,10064,3,Q21,100,2026-02-18 02:40:02.527449,21
929,10064,3,Q23,75,2026-02-18 02:40:03.019232,23
930,10064,3,Q25,100,2026-02-18 02:40:03.986956,25
931,10064,3,Q26,100,2026-02-18 02:40:04.477196,26
932,10064,3,Q28,100,2026-02-18 02:40:04.968074,28
933,10064,4,Q31,75,2026-02-18 02:40:05.429382,31
934,10064,4,Q32,100,2026-02-18 02:40:06.008926,32
935,10064,4,Q33,75,2026-02-18 02:40:06.515467,33
936,10064,4,Q34,50,2026-02-18 02:40:07.023473,34
937,10064,5,Q35,25,2026-02-18 02:40:07.530531,35
938,10064,5,Q38,0,2026-02-18 02:40:08.367095,38
939,10064,5,Q41,50,2026-02-18 02:40:09.137341,41
940,10064,6,Q43,75,2026-02-18 02:40:09.85807,43
941,10064,6,Q45,100,2026-02-18 02:40:10.630414,45
942,10064,7,Q48,100,2026-02-18 02:40:11.191096,48
943,10064,7,Q52,75,2026-02-18 02:40:11.680181,52
944,10064,7,Q55,100,2026-02-18 02:40:12.516929,55
945,10064,8,Q56,100,2026-02-18 02:40:13.205304,56
946,10064,8,Q57,75,2026-02-18 02:40:13.775422,57
947,10064,8,Q58,100,2026-02-18 02:40:14.333286,58
948,10064,9,Q59,75,2026-02-18 02:40:14.8612,59
949,10064,9,Q61,50,2026-02-18 02:40:15.377007,61
950,10064,9,Q62,100,2026-02-18 02:40:16.056949,62
951,10064,9,Q64,100,2026-02-18 02:40:16.772878,64
952,10064,10,Q65,100,2026-02-18 02:40:17.617969,65
953,10064,10,Q66,100,2026-02-18 02:40:18.266391,66
954,10064,10,Q68,100,2026-02-18 02:40:18.825728,68
955,10064,10,Q70,100,2026-02-18 02:40:19.323896,70
956,10065,1,Q1,75,2026-02-18 03:05:13.369689,1
957,10065,1,Q2,100,2026-02-18 03:05:13.925407,2
958,10065,1,Q3,75,2026-02-18 03:05:14.603109,3
959,10065,1,Q9,75,2026-02-18 03:05:15.126743,9
960,10065,2,Q13,50,2026-02-18 03:05:15.515008,13
961,10065,2,Q17,50,2026-02-18 03:05:15.948486,17
962,10065,2,Q18,75,2026-02-18 03:05:16.368,18
963,10065,2,Q19,75,2026-02-18 03:05:16.819202,19
964,10065,3,Q20,25,2026-02-18 03:05:17.46822,20
965,10065,3,Q21,25,2026-02-18 03:05:17.976063,21
966,10065,3,Q23,25,2026-02-18 03:05:18.525524,23
967,10065,3,Q25,0,2026-02-18 03:05:19.044556,25
968,10065,3,Q26,0,2026-02-18 03:05:19.577462,26
969,10065,3,Q28,25,2026-02-18 03:05:20.214826,28
970,10065,4,Q31,50,2026-02-18 03:05:20.790108,31
971,10065,4,Q32,75,2026-02-18 03:05:21.37243,32
972,10065,4,Q33,100,2026-02-18 03:05:21.994538,33
973,10065,4,Q34,100,2026-02-18 03:05:22.416307,34
974,10065,5,Q35,75,2026-02-18 03:05:22.964664,35
975,10065,5,Q38,75,2026-02-18 03:05:23.382196,38
976,10065,5,Q41,50,2026-02-18 03:05:23.931446,41
977,10065,6,Q43,50,2026-02-18 03:05:24.394184,43
978,10065,6,Q45,75,2026-02-18 03:05:24.941622,45
979,10065,7,Q48,100,2026-02-18 03:05:25.521446,48
980,10065,7,Q52,75,2026-02-18 03:05:26.104931,52
981,10065,7,Q55,75,2026-02-18 03:05:27.001015,55
982,10065,8,Q56,100,2026-02-18 03:05:27.666187,56
983,10065,8,Q57,75,2026-02-18 03:05:28.222015,57
984,10065,8,Q58,100,2026-02-18 03:05:28.749207,58
985,10065,9,Q59,75,2026-02-18 03:05:29.255107,59
986,10065,9,Q61,100,2026-02-18 03:05:29.789802,61
987,10065,9,Q62,75,2026-02-18 03:05:30.310185,62
988,10065,9,Q64,75,2026-02-18 03:05:31.023299,64
989,10065,10,Q65,100,2026-02-18 03:05:31.419839,65
990,10065,10,Q66,75,2026-02-18 03:05:31.922502,66
991,10065,10,Q68,100,2026-02-18 03:05:32.417296,68
992,10065,10,Q70,50,2026-02-18 03:05:33.127612,70
993,10066,1,Q1,50,2026-02-18 11:08:05.732778,1
994,10066,1,Q2,50,2026-02-18 11:08:06.266356,2
995,10066,1,Q3,75,2026-02-18 11:08:07.106017,3
996,10066,1,Q9,75,2026-02-18 11:08:07.645725,9
997,10066,2,Q13,100,2026-02-18 11:08:08.211264,13
998,10066,2,Q17,100,2026-02-18 11:08:08.742313,17
999,10066,2,Q18,75,2026-02-18 11:08:09.187246,18
1000,10066,2,Q19,75,2026-02-18 11:08:09.666636,19
1001,10066,3,Q20,50,2026-02-18 11:08:10.16811,20
1002,10066,3,Q21,50,2026-02-18 11:08:10.567488,21
1003,10066,3,Q23,75,2026-02-18 11:08:10.998488,23
1004,10066,3,Q25,100,2026-02-18 11:08:11.822022,25
1005,10066,3,Q26,75,2026-02-18 11:08:12.449267,26
1006,10066,3,Q28,100,2026-02-18 11:08:13.038297,28
1007,10066,4,Q31,75,2026-02-18 11:08:13.567283,31
1008,10066,4,Q32,100,2026-02-18 11:08:14.125886,32
1009,10066,4,Q33,75,2026-02-18 11:08:14.679404,33
1010,10066,4,Q34,50,2026-02-18 11:08:15.393677,34
1011,10066,5,Q35,25,2026-02-18 11:08:16.171446,35
1012,10066,5,Q38,75,2026-02-18 11:08:17.08467,38
1013,10066,5,Q41,50,2026-02-18 11:08:17.605858,41
1014,10066,6,Q43,75,2026-02-18 11:08:18.160522,43
1015,10066,6,Q45,50,2026-02-18 11:08:18.702231,45
1016,10066,7,Q48,75,2026-02-18 11:08:19.218034,48
1017,10066,7,Q52,50,2026-02-18 11:08:19.748227,52
1018,10066,7,Q55,25,2026-02-18 11:08:20.287992,55
1019,10066,8,Q56,50,2026-02-18 11:08:20.85651,56
1020,10066,8,Q57,75,2026-02-18 11:08:21.410157,57
1021,10066,8,Q58,50,2026-02-18 11:08:22.032704,58
1022,10066,9,Q59,75,2026-02-18 11:08:22.576208,59
1023,10066,9,Q61,100,2026-02-18 11:08:23.183479,61
1024,10066,9,Q62,100,2026-02-18 11:08:23.642455,62
1025,10066,9,Q64,75,2026-02-18 11:08:24.12389,64
1026,10066,10,Q65,50,2026-02-18 11:08:24.897545,65
1027,10066,10,Q66,75,2026-02-18 11:08:25.421952,66
1028,10066,10,Q68,75,2026-02-18 11:08:25.909417,68
1029,10066,10,Q70,50,2026-02-18 11:08:26.740274,70
1030,10068,1,Q1,50,2026-02-23 21:00:32.622297,1
1031,10068,1,Q2,75,2026-02-23 21:00:41.026244,2
1032,10068,1,Q3,100,2026-02-23 21:00:49.937492,3
1033,10068,1,Q9,100,2026-02-23 21:00:58.619958,9
1034,10068,2,Q13,100,2026-02-23 21:01:06.461993,13
1035,10068,2,Q17,100,2026-02-23 21:01:12.906338,17
1036,10068,2,Q18,100,2026-02-23 21:01:19.7352,18
1037,10068,2,Q19,75,2026-02-23 21:01:27.838332,19
1038,10068,3,Q20,75,2026-02-23 21:01:35.589534,20
1039,10068,3,Q21,75,2026-02-23 21:01:43.334761,21
1040,10068,3,Q23,75,2026-02-23 21:01:52.322159,23
1041,10068,3,Q25,75,2026-02-23 21:02:00.293023,25
1042,10068,3,Q26,75,2026-02-23 21:02:09.133048,26
1043,10068,3,Q28,75,2026-02-23 21:02:18.386216,28
1044,10068,4,Q31,100,2026-02-23 21:02:25.092477,31
1045,10068,4,Q32,50,2026-02-23 21:02:30.055061,32
1046,10068,4,Q33,75,2026-02-23 21:06:08.262129,33
1047,10068,4,Q34,100,2026-02-23 21:06:15.082533,34
1048,10068,5,Q35,75,2026-02-23 21:06:21.600684,35
1049,10068,5,Q38,100,2026-02-23 21:06:26.144794,38
1050,10068,5,Q41,50,2026-02-23 21:06:31.510639,41
1051,10068,6,Q43,50,2026-02-23 21:06:37.657017,43
1052,10068,6,Q45,100,2026-02-23 21:06:43.095309,45
1053,10068,7,Q48,50,2026-02-23 21:06:48.047588,48
1054,10068,7,Q52,50,2026-02-23 21:08:07.437409,52
1055,10068,7,Q55,100,2026-02-23 21:08:13.442868,55
1056,10068,8,Q56,100,2026-02-23 21:08:19.622909,56
1057,10068,8,Q57,100,2026-02-23 21:08:26.199664,57
1058,10068,8,Q58,75,2026-02-23 21:08:32.815319,58
1059,10068,9,Q59,50,2026-02-23 21:08:57.235554,59
1060,10068,9,Q61,75,2026-02-23 21:09:03.754161,61
1061,10068,9,Q62,50,2026-02-23 21:09:18.19063,62
1062,10068,9,Q64,75,2026-02-23 21:09:27.392035,64
1063,10068,10,Q65,100,2026-02-23 21:09:37.975981,65
1064,10068,10,Q66,50,2026-02-23 21:09:42.370683,66
1065,10068,10,Q68,75,2026-02-23 21:09:47.791448,68
1066,10068,10,Q70,75,2026-02-23 21:09:57.811534,70
1070,10069,1,Q1,75,2026-02-23 23:10:54.090365,1
1071,10069,1,Q2,100,2026-02-23 23:11:00.232218,2
1072,10069,1,Q3,75,2026-02-23 23:11:04.994348,3
1073,10069,1,Q9,75,2026-02-23 23:11:15.047634,9
1074,10069,2,Q13,75,2026-02-23 23:11:50.267627,13
1075,10069,2,Q17,75,2026-02-23 23:12:07.149147,17
1076,10069,2,Q18,75,2026-02-23 23:12:15.838687,18
1077,10069,2,Q19,50,2026-02-23 23:12:22.744183,19
1078,10069,3,Q20,75,2026-02-23 23:12:27.935574,20
1079,10071,1,Q1,0,2026-02-23 23:12:28.0727,1
1080,10071,1,Q2,50,2026-02-23 23:12:33.019305,2
1081,10069,3,Q21,75,2026-02-23 23:12:34.068169,21
1082,10071,1,Q3,25,2026-02-23 23:12:38.052438,3
1083,10069,3,Q23,75,2026-02-23 23:12:39.290406,23
1084,10071,1,Q9,50,2026-02-23 23:12:43.343373,9
1085,10069,3,Q25,50,2026-02-23 23:12:44.180399,25
1086,10071,2,Q13,25,2026-02-23 23:12:48.13967,13
1087,10069,3,Q26,50,2026-02-23 23:12:49.121646,26
1088,10071,2,Q17,0,2026-02-23 23:12:53.365253,17
1089,10069,3,Q28,50,2026-02-23 23:12:54.139503,28
1090,10069,4,Q31,50,2026-02-23 23:13:00.088363,31
1091,10071,2,Q18,25,2026-02-23 23:13:00.79834,18
1092,10071,2,Q19,50,2026-02-23 23:13:05.676293,19
1093,10069,4,Q32,50,2026-02-23 23:13:06.520987,32
1094,10071,3,Q20,25,2026-02-23 23:13:10.777863,20
1095,10069,4,Q33,50,2026-02-23 23:13:11.590241,33
1096,10071,3,Q21,0,2026-02-23 23:13:15.861607,21
1097,10069,4,Q34,25,2026-02-23 23:13:16.666058,34
1098,10071,3,Q23,0,2026-02-23 23:13:20.877345,23
1099,10069,5,Q35,25,2026-02-23 23:13:21.856656,35
1100,10071,3,Q25,25,2026-02-23 23:13:25.836121,25
1101,10069,5,Q38,25,2026-02-23 23:13:26.728531,38
1102,10071,3,Q26,75,2026-02-23 23:13:31.167532,26
1103,10069,5,Q41,25,2026-02-23 23:13:32.043978,41
1104,10071,3,Q28,100,2026-02-23 23:13:36.075337,28
1105,10069,6,Q43,75,2026-02-23 23:13:36.89855,43
1106,10071,4,Q31,75,2026-02-23 23:13:41.002805,31
1107,10069,6,Q45,75,2026-02-23 23:13:41.629835,45
1108,10071,4,Q32,100,2026-02-23 23:13:46.664114,32
1109,10069,7,Q48,75,2026-02-23 23:13:47.344533,48
1110,10071,4,Q33,50,2026-02-23 23:13:51.576077,33
1111,10069,7,Q52,75,2026-02-23 23:13:52.403039,52
1112,10071,4,Q34,75,2026-02-23 23:13:58.066637,34
1113,10069,7,Q55,75,2026-02-23 23:13:59.054376,55
1114,10071,5,Q35,50,2026-02-23 23:14:04.241088,35
1115,10069,8,Q56,75,2026-02-23 23:14:05.237187,56
1116,10071,5,Q38,25,2026-02-23 23:14:10.214248,38
1117,10069,8,Q57,75,2026-02-23 23:14:11.092545,57
1118,10071,5,Q41,50,2026-02-23 23:14:16.076628,41
1119,10069,8,Q58,75,2026-02-23 23:14:16.744876,58
1120,10071,6,Q43,100,2026-02-23 23:14:20.993772,43
1121,10069,9,Q59,75,2026-02-23 23:14:22.041472,59
1122,10071,6,Q45,50,2026-02-23 23:14:25.967181,45
1123,10069,9,Q61,75,2026-02-23 23:14:26.42016,61
1124,10071,7,Q48,25,2026-02-23 23:14:31.24276,48
1125,10069,9,Q62,75,2026-02-23 23:14:31.695411,62
1126,10071,7,Q52,100,2026-02-23 23:14:36.187993,52
1129,10069,10,Q65,25,2026-02-23 23:14:41.87638,65
1130,10071,8,Q56,50,2026-02-23 23:14:45.808329,56
1132,10071,8,Q57,0,2026-02-23 23:14:50.67296,57
1135,10069,10,Q70,50,2026-02-23 23:14:56.712464,70
1137,10071,9,Q61,100,2026-02-23 23:15:06.075594,61
1139,10071,9,Q64,25,2026-02-23 23:15:30.023711,64
1140,10071,10,Q65,75,2026-02-23 23:15:35.418495,65
1141,10071,10,Q66,75,2026-02-23 23:15:45.801899,66
1142,10071,10,Q68,50,2026-02-23 23:15:50.726288,68
1143,10071,10,Q70,75,2026-02-23 23:15:55.79712,70
1355,10072,1,Q1,75,2026-02-27 15:14:36.458569,1
1383,10072,8,Q56,75,2026-02-27 15:33:07.773114,56
1384,10072,8,Q57,50,2026-02-27 15:33:08.386005,57
1390,10072,9,Q61,50,2026-02-27 15:33:09.434252,61
1396,10072,10,Q65,25,2026-02-27 15:33:10.774203,65
1402,10084,1,Q2,75,2026-03-03 14:37:26.671953,2
1460,10086,3,Q21,25,2026-03-09 02:04:59.029222,21
1471,10086,4,Q33,0,2026-03-09 02:05:46.193553,33
1472,10087,2,Q13,50,2026-03-09 02:05:50.027043,13
1473,10086,4,Q34,50,2026-03-09 02:05:51.248546,34
1474,10086,5,Q35,75,2026-03-09 02:05:56.117238,35
1475,10086,5,Q38,100,2026-03-09 02:06:00.867988,38
